Job ID,Title,Company,Date Posted,Company Industry,Job Role,Degree,Job City,Max Age,Monthly Salary Max Range
4172286,Saudi Arabia - Johns Hopkins Aramco Healthcare - Hematopathology,Cross Country Search,3/18/2020,Medical Hospital,Medical Healthcare and Nursing,0,Dhahran Al Janoub,0,0
4142685,Nurse Required,Medicine Center pharmaceutical Co.,3/8/2020,Medical & Healthcare Equipment,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Riyadh,0,0
4173254,Lab director,Rawaj Co. for Recruitment,3/22/2020,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,0,0,0
4173252,Specialist Dermatologist,Rawaj Co. for Recruitment,3/22/2020,Medical Clinic,Medical Healthcare and Nursing,Master's degree,Riyadh,0,0
4173251,Specialist Obstetrics And Gynecology,0,3/22/2020,Medical Clinic,Medical Healthcare and Nursing,Master's degree,Riyadh,0,0
4173090,Pharmacist,Aseer,3/22/2020,Pharmaceutical,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Aseer,40,2000
4172834,Œ’«∆Ì…  „—Ì÷,«·» —ÃÌ «·ÿ»ÌÂ,3/19/2020,Medical Clinic,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Medina,45,0
4171107,hiring for staff nurse,Habsons Jobsup ltd ,3/17/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,6000
4053365,Private Duty Nurse,0,3/17/2020,Crude Petroleum & Gas Extraction,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Khobar,45,2000
4171090,Nurse,0,3/17/2020,Crude Petroleum & Gas Extraction,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Khobar,45,2000
4171092,Private  Nurse,0,3/17/2020,Crude Petroleum & Gas Extraction,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Khobar,45,2000
4169603,Dentist,0,3/15/2020,Dental Center & Clinic,Medical Healthcare and Nursing,0,0,0,0
3923486,Dental Assistant,Jobskey,3/15/2020,Human Resources Outsourcing,Medical Healthcare and Nursing,0,0,0,0
4101049,Radiology Specialist,Jobskey,3/15/2020,Medical Hospital,Medical Healthcare and Nursing,0,0,0,0
3891915,General Practitioner,Jobskey,3/15/2020,Medical Hospital,Medical Healthcare and Nursing,0,0,0,0
3891922,Nurse,0,3/15/2020,Medical Clinic; Other Healthcare Services,Medical Healthcare and Nursing,0,0,0,0
4137823,ER Physician,0,3/15/2020,Medical Hospital,Medical Healthcare and Nursing,0,0,0,0
4149532,Medical Director,Pfizer Nutrition-Represented by 0n Drugstore Co.,3/11/2020,Pharmaceutical,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,0,0,0
4166579,Ophthalmology Resident,Magrabi Hospitals & Centers,3/11/2020,Medical Clinic,Medical Healthcare and Nursing,Master's degree,Dammam,0,0
4165621,Consultant Dermatologist,Dots Recruitment Consultants,3/10/2020,Medical Hospital,Medical Healthcare and Nursing,Doctorate,Riyadh,56,30000
4159351,Specialist - Medical Pre-Authorization,Bupa Arabia,3/4/2020,Insurance & TPA,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,0,0,0
4159334,Officer - Medical Pre Authorization,Bupa Arabia,3/4/2020,Insurance & TPA,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,0,0,0
4159280,"„ÊŸ› «” ﬁ»«·,",Gulf Veterinary Services Company,3/4/2020,Veterinary Hospital & Clinic,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Riyadh,30,1000
4130754,dietitian,Business Professional Services,3/3/2020,Other Healthcare Services,Medical Healthcare and Nursing,0,0,0,0
4157772,Fitness Trainer,KUN International Sports.,3/2/2020,Sports & Outdoor Activities,Medical Healthcare and Nursing,Certification / diploma,0,0,0
4157153,Consultant Plastic Surgery,Dots Recruitment Consultants,3/1/2020,Medical Hospital,Medical Healthcare and Nursing,Doctorate,Riyadh,57,30000
4156626,Emergency Medicine Consultant,Dots Recruitment Consultants,3/1/2020,Medical Hospital,Medical Healthcare and Nursing,Doctorate,Riyadh,56,30000
4124271, STAFFLANGUAGE PATHOLOGIST ,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Altaif,0,0
4124255,√Œ’«∆Ì ⁄‰«Ì… „—ﬂ“…,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4124263,›‰Ì ⁄·«Ã ÿ»Ì⁄Ì,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4124266,’Ìœ·Ì,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4124221,√Œ’«∆Ì ÿ» √”—… Ê „Ã „⁄,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4124251,ÿ»Ì» √Œ’«∆Ì ÿ» ÿÊ«—∆,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4124253,Nurse,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4124142,Staff Nurse 3- Labour Ward,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4124077,STAFF NURSE 2/ MALE WARD,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4124080,STAFF NURSE 2/OBSTETRIC WARD,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4124082,PT SPECIALIST CONSULTANT,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4124138, Staff Nurse 3- Obs & Gyane,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4122346,Œ’«∆Ì √Ê· ⁄‰«Ì… „—ﬂ“…,Ministry of Defence -Medical Services Directorate ,2/27/2020,Social Services,Medical Healthcare and Nursing,0,0,0,0
4123101,Registrar - Cardiology,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4123102,Registrar - Accident & Emergency,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4123104,STAFF NURSE 2 /CHRONIC WARD,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4123103,Senior Registrar - Accident & Emergency,Ministry of Defence -Medical Services Directorate ,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
4155010,REQUIRED FEMALE NURSES FROM PAKISTAN FOR SAUDI ARABIA ,MS SYED  IJLAL ENTERPRISES,2/27/2020,Medical Hospital,Medical Healthcare and Nursing,Certification / diploma,Alkharj,40,1500
4154265,Business Development Manager,Ash-Sharafiya,2/26/2020,Medical Hospital; Medical Clinic,Medical Healthcare and Nursing,Master's degree,0,0,0
4154235,Change Management Specialist,Ash-Sharafiya,2/26/2020,Medical Hospital; Medical Clinic,Medical Healthcare and Nursing,Master's degree,0,0,0
4152037,Radiologist Specialist/Consultant,Dots Recruitment Consultants,2/23/2020,Medical Hospital,Medical Healthcare and Nursing,Master's degree,Riyadh,0,15000
4143862,cardiology consultant,Fircroft,2/20/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
3842070,Sub-Specialty Consultant for Pediatric Allergist & Immunologist,King Fahad Medical City,10/7/2019,Other Healthcare Services,Medical Healthcare and Nursing,0,Riyadh,0,0
3841318,Consultant Microbiologist,King Fahad Medical City,10/3/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3841266,Sub-Specialty Consultant for Pediatric Pulmonologist,King Fahad Medical City,10/3/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3841265,Sub-Specialty Consultant for Pediatric Behavioral & Developmental Pediatrics,King Fahad Medical City,10/3/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3841160,Assistant Consultant Pediatric Emergency Medicine,King Fahad Medical City,10/2/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3841161,Assistant Consultant Adult Emergency Medicine,King Fahad Medical City,10/2/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,NaN,0,0
3701530,Sub-Specialty Consultant Physiatrist,King Fahad Medical City,9/25/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3835831,Assistant Consultant in Epidemiology,King Fahad Medical City,9/11/2019,Other Healthcare Services,Medical Healthcare and Nursing,Master's degree,Riyadh,0,0
3832130,Pediatric Surgery  Sub-Specialty Consultant,King Fahad Medical City,8/29/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3789926,STAFF NURSE-KINGDOM OF SAUDI ARABIA,DaVita,4/12/2020,Medical Clinic,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,NaN,0,0
3697828,Anesthesia Technician I,King Fahad Medical City,1/15/2020,Other Healthcare Services,Medical Healthcare and Nursing,Certification / diploma,Riyadh,0,0
3729924,Assistant Nurse,King Fahad Medical City,11/12/2019,Other Healthcare Services,Medical Healthcare and Nursing,Certification / diploma,Riyadh,0,0
3712116,Neonatology Specialty Consultant,King Fahad Medical City,2/28/2020,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3711243,Urogynecology Subspecialty Consultant,King Fahad Medical City,8/24/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3710921,Reproductive Endocrine & Infertility Medicine Sub specialty Consultant,King Fahad Medical City,8/24/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3682530,Medical Technologist II,King Fahad Medical City,4/22/2019,Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Riyadh,0,0
3447067,Home Care SubSpecialty Consultant,King Fahad Medical City,7/31/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3543966,Sub-Specialty Consultant Anesthesiologist - Cardiac Anesthesia,King Fahad Medical City,11/12/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3438671,Renal Dialysis Staff Nurse,DaVita,3/26/2020,Medical Hospital; Medical Clinic; Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,NaN,0,0
3564234,Staff Nurse,King Fahad Medical City,11/12/2019,Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Riyadh,0,0
3544364,Sub-Specialty Consultant Anesthesiologist - Pediatric Anesthesia,King Fahad Medical City,11/12/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3543972,Sub-Specialty Consultant Anesthesiologist - Neuro Anesthesia,King Fahad Medical City,11/12/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3453896,Assistant Consultant_Pediatric Emergency Medicine,King Fahad Medical City,2/27/2020,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3453820,Specialty Consultant_Adult Emergency Medicine,King Fahad Medical City,2/27/2020,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3447324,Home Care Specialty Consultant,King Fahad Medical City,7/31/2019,Other Healthcare Services,Medical Healthcare and Nursing,Doctorate,Riyadh,0,0
3327920,Assistant Consultant - Adult Emergency Medicine,King Fahad Medical City,3/26/2020,Other Healthcare Services,Medical Healthcare and Nursing,0,Riyadh,0,0
55048458,Geophysicist,Saudi Aramco Shell Refining - SASREF,4/13/2020,Other Business Support Services,Medical Healthcare and Nursing,0,NaN,0,0
55044944,ENVIRONMENTAL AIDE,King Faisal Specialist Hospital & Research Centre,4/12/2020,Other Business Support Services,Medical Healthcare and Nursing,0,Riyadh,0,0
54955736,Director Clinical Governance Office ,King Fahad Specialist Hospital,4/5/2020,Other Healthcare Services,Medical Healthcare and Nursing,0,Dammam,0,0
54925572,CLINICAL DIETITIAN I,King Faisal Specialist Hospital & Research Centre,4/3/2020,Other Business Support Services,Medical Healthcare and Nursing,0,Riyadh,0,0
54942925,CARDIOVASCULAR TECHNOLOGIST NON-INVASIVE,King Faisal Specialist Hospital & Research Centre,4/3/2020,Other Business Support Services,Medical Healthcare and Nursing,0,Riyadh,0,0
54881261,Geophysicist,Aramco Services Company,3/29/2020,Oil & Gas,Medical Healthcare and Nursing,0,NaN,0,0
54866589,Senior Industrial Hygienist,Aramco Services Company,3/28/2020,Oil & Gas,Medical Healthcare and Nursing,0,NaN,0,0
54880316,Geophysicist - Unconventional,Aramco Services Company,3/28/2020,Oil & Gas,Medical Healthcare and Nursing,0,NaN,0,0
54800540,Clinical Pharmacist,Diaverum,3/25/2020,Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Khulays,0,0
54800541,Clinical Pharmacist,Diaverum,3/25/2020,Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Abu Areesh,0,0
54731607,Clinical Dietitian,Diaverum,3/20/2020,Medical Clinic,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,0,0,0
54731608,Clinical Pharmacist ,Diaverum,3/20/2020,Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,0,0,0
54731611,Clinical Dietitian ,Diaverum,3/20/2020,Medical Clinic,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Yanbu,0,0
54731613,Clinical Pharmacist ,Diaverum,3/20/2020,Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Mecca,0,0
54731616,Clinical Pharmacist,Diaverum,3/20/2020,Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Mecca,0,0
54705408,Chairman Ophthalmology,King Faisal Specialist Hospital - Madinah,3/19/2020,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
54705588,Chairman Radiology,King Faisal Specialist Hospital - Madinah,3/19/2020,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
54706165,Chairman Medicine,King Faisal Specialist Hospital - Madinah,3/19/2020,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
54693538,Bed Manager,King Saud Medical City,3/18/2020,Medical Hospital,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Riyadh,0,0
54674766,Cardiac Surgery Consultant -Saud AlBabtain Cardiac Center - Saudi Only,King Fahad Specialist Hospital,3/17/2020,Other Healthcare Services,Medical Healthcare and Nursing,0,Dammam,0,0
54613486,Clinical Pharmacist (Aldawadmi - ÿßŸÑÿØŸàÿßÿØŸÖŸä),Diaverum,3/13/2020,Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Aldawadmi,0,0
54592937,Medical Imaging Technologist - ¬†Breast Unit (KFSH-D),King Fahad Specialist Hospital,3/12/2020,Other Healthcare Services,Medical Healthcare and Nursing,0,Dammam,0,0
54612592,OPHTHALMIC PHOTOGRAPHER,King Faisal Specialist Hospital & Research Centre,3/11/2020,Other Business Support Services,Medical Healthcare and Nursing,0,NaN,0,0
54540264,OPHTHALMIC PHOTOGRAPHER,King Faisal Specialist Hospital & Research Centre,3/10/2020,Other Business Support Services,Medical Healthcare and Nursing,0,NaN,0,0
54524163,PHARMACIST I,King Faisal Specialist Hospital & Research Centre,3/9/2020,Other Business Support Services,Medical Healthcare and Nursing,0,Riyadh,0,0
54540623,PHARMACIST II,King Faisal Specialist Hospital & Research Centre,3/9/2020,Other Business Support Services,Medical Healthcare and Nursing,0,Riyadh,0,0
54607227,Registered Nurse- ER- Saudi Nationals,SmartRecruiters Jobs,3/9/2020,Other Business Support Services,Medical Healthcare and Nursing,0,Khobar,0,0
54419725,Medical Supply Planner,King Fahad Specialist Hospital,3/4/2020,Other Healthcare Services,Medical Healthcare and Nursing,0,Dammam,0,0
54425815,Registered Nurse-OT-Saudi Nationals,SmartRecruiters Jobs,3/4/2020,Other Business Support Services,Medical Healthcare and Nursing,0,Khobar,0,0
54437593,Infection Control Nurse- Saudi Nationals,SmartRecruiters Jobs,3/4/2020,Other Business Support Services,Medical Healthcare and Nursing,0,Khobar,0,0
54395114,Chief Medical Officer CMO,Additional Resources Ltd,3/3/2020,Other Business Support Services,Medical Healthcare and Nursing,0,NaN,0,0
54404953,Postdoctoral Fellow in Carbon Capture (CC) or Carbon Sequestration (CS),King Fahd University of Petroleum and Minerals,3/3/2020,Other Business Support Services,Medical Healthcare and Nursing,0,NaN,0,0
54384972,Clinical Pharmacist (Alkhobar - ÿßŸÑÿÆÿ®ÿ±),Diaverum,3/2/2020,Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Khobar,0,0
54385018,Consultant -  Anesthesia  on Dammem Medical Complex,King Fahad Specialist Hospital,3/2/2020,Other Healthcare Services,Medical Healthcare and Nursing,0,Dammam,0,0
54322919,Paramedic - Riyadh,Pulse International,2/28/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
54243491,Clinical Pharmacist (Arar - ÿπÿ±ÿπÿ±),Diaverum,2/24/2020,Other Healthcare Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Arar,0,0
54180959,Life Guard,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,2/21/2020,Other Business Support Services,Medical Healthcare and Nursing,0,0,0,0
54136463,Staff Nurse - Oncology Treatment Area,King Faisal Specialist Hospital - 0,2/20/2020,Medical Hospital,Medical Healthcare and Nursing,0,0,0,0
54101907,# Physician Jobs - Saudi-Arabia Private Medical Group,Global Medical Recruiting (GM Recruiting),2/18/2020,Other Business Support Services,Medical Healthcare and Nursing,0,NaN,0,0
54150234,CARDIOVASCULAR TECHNOLOGIST NON-INVASIVE,King Faisal Specialist Hospital & Research Centre,2/18/2020,Other Business Support Services,Medical Healthcare and Nursing,0,NaN,0,0
54089994,SENIOR CLINICAL PSYCHOLOGIST (PEDIATRICS),King Faisal Specialist Hospital & Research Centre,2/17/2020,Other Business Support Services,Medical Healthcare and Nursing,0,Riyadh,0,0
54010158,Health Club Supervisor - Crowne Plaza Riyadh Al Waha (Saudi Only),InterContinental Hotels Group,2/14/2020,Hospitality & Accomodation,Medical Healthcare and Nursing,0,NaN,0,0
53997404,Health Club Supervisor - Crowne Plaza Riyadh Al Waha (Saudi Only),InterContinental Hotels Group,2/13/2020,Hospitality & Accomodation,Medical Healthcare and Nursing,0,Riyadh,0,0
53931264,Hemodialysis Nurses,Subnet RTA,2/12/2020,Medical Clinic,Medical Healthcare and Nursing,0,NaN,0,0
53866784,√Œ’«∆Ì €Ì— ÿ»Ì» -  ŒœÌ—,King Saud Medical City,2/7/2020,Medical Hospital,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Riyadh,0,0
53863577,Pharmacy Training Coordinator,King Fahad Specialist Hospital,2/6/2020,Other Healthcare Services,Medical Healthcare and Nursing,0,Dammam,0,0
53856504,EDUCATION COORDINATOR PHARMACY,King Faisal Specialist Hospital & Research Centre,2/3/2020,Other Business Support Services,Medical Healthcare and Nursing,0,0,0,0
53812940,MRI TECHNOLOGIST,King Faisal Specialist Hospital & Research Centre,1/29/2020,Other Business Support Services,Medical Healthcare and Nursing,0,0,0,0
53796413,Consultant - Radiology (Interventional Neuro),King Saud Medical City,1/25/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
53761737,Obstetrics and Gynaecology Consultant Dammam Saudi Arabia,Prospect Health,1/16/2020,Medical Hospital,Medical Healthcare and Nursing,0,NaN,0,0
53721207,Œ’«∆Ì  „—Ì÷,King Saud Medical City,1/13/2020,Residential & Nursing Care Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Riyadh,0,0
53708392,Consultant Physical Medicine and Rehabilitation Saudi Arabia,Prospect Health,1/12/2020,Medical Hospital,Medical Healthcare and Nursing,0,NaN,0,0
53708791,Consultant Nephrology Specialising in Dialysi Saudi Arabia,Prospect Health,1/12/2020,Medical Hospital,Medical Healthcare and Nursing,0,NaN,0,0
53710203,Obstetrics and Gynaecology Consultant Al Ahsa Saudi Arabia,Prospect Health,1/12/2020,Medical Hospital,Medical Healthcare and Nursing,0,NaN,0,0
53675666,Consultant - Radiology (Interventional Neuro),King Saud Medical City,1/8/2020,Medical Hospital,Medical Healthcare and Nursing,0,NaN,0,0
53540060,NICU Intermediate Staff Nurse - Riyadh,Pulse International,12/26/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
53540061,Staff Nurse- Adult Cardiac Surgery HDU - Riyadh,Pulse International,12/26/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
53540062,Staff Nurse- Adult Cardiology - Riyadh,Pulse International,12/26/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
53540069,Nurse Manager- Paediatrics - Dammam,Pulse International,12/26/2019,Medical Hospital,Medical Healthcare and Nursing,0,Dammam,0,0
53519827,Senior Medical Technologist Cytogenetics,King Faisal Specialist Hospital - 0,12/24/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
53519856,Senior Medical Technologist Molecular Genetics,King Faisal Specialist Hospital - 0,12/24/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
53503879,Consultant Paediatric Emergency Medicine Riyadh Saudi Arabia,Prospect Health,12/23/2019,Medical Hospital,Medical Healthcare and Nursing,0,NaN,0,0
53518049,√Œ’«∆Ì €Ì— ÿ»Ì» -  ﬁ‰Ì… «·ﬁ·» (ﬁ”ÿ—… ﬁ·»Ì…),King Saud Medical City,12/23/2019,Medical Hospital,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Riyadh,0,0
54101456,Consultant Adult Transplant Nephrology,Prospect Health,12/12/2019,Medical Hospital,Medical Healthcare and Nursing,0,NaN,0,0
54766290,SHO - Accident & Emergency,Chase Resourcing International,12/7/2019,Other Healthcare Services,Medical Healthcare and Nursing,0,NaN,0,0
54766291,Registrar - Nephrology,Chase Resourcing International,12/7/2019,Medical Hospital,Medical Healthcare and Nursing,0,NaN,0,0
53295405,Medical Physicist,King Abdulaziz Medical City - 0,12/3/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
53198868,Social Worker,King Fahad Specialist Hospital,11/24/2019,Other Healthcare Services,Medical Healthcare and Nursing,0,Dammam,0,0
52972095,Consultant - Adult Cardiology (Non Invasive),King Faisal Specialist Hospital - Madinah,11/7/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
52972154,Consultant - Pediatric Cardiology (Non Invasive),King Faisal Specialist Hospital - Madinah,11/7/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
52800066,Staff Nurse- Cardiac PET CT Scan - Riyadh,Pulse International,10/25/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
52484318,Consultant-Cardiac Surgery(Saud AlBabtain Cardiac Center),King Fahad Specialist Hospital,9/30/2019,Other Healthcare Services,Medical Healthcare and Nursing,0,Dammam,0,0
52412646,Consultant - Nuclear Medicine,King Abdulaziz Medical City - 0,9/26/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
52394013,Consultant - Nuclear Medicine,King Abdulaziz Hospital - Al Ahsa,9/25/2019,Medical Hospital,Medical Healthcare and Nursing,0,Alahsa,0,0
52325651,ÿ»Ì» «” ‘«—Ì - Ã—«Õ… «·ÊÃÂ Ê«·›ﬂÌ‰,King Saud Medical City,9/20/2019,Other Healthcare Services,Medical Healthcare and Nursing,0,Riyadh,0,0
51210407,Perfusionist - ÿ£ÿÆÿµÿßÿ¶Ÿä ÿ™ÿ±ŸàŸäÿ© ŸÇŸÑÿ®Ÿäÿ©,King Saud Medical City,9/2/2019,Other Business Support Services,Medical Healthcare and Nursing,Bachelor's degree / higher diploma,Riyadh,0,0
51196754,Consultant - Body Interventional Radiology,King Fahad Medical City,8/28/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
51196805,Consultant - Craniofacial / Pediatric Plastic Surgery,King Fahad Medical City,8/28/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
51196818,Consultant - Wrist /Peripheral Nerve Surgery,King Fahad Medical City,8/28/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
51185894,Consultant - Kidney and Pancreas Transplant Surgery,King Faisal Specialist Hospital - 0,8/22/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
51183627,Family Medicine Consultant (Home-care) - SAUDI-ARABIA,Global Medical Recruiting (GM Recruiting),8/21/2019,Other Business Support Services,Medical Healthcare and Nursing,0,NaN,0,0
51174362,Facility Nurse,Modern Bus Company Ltd,8/15/2019,Motor Vehicle Passenger Transport,Medical Healthcare and Nursing,0,Mecca,0,0
51171337,Chairman - Surgery,King Faisal Specialist Hospital - 0,8/14/2019,Medical Hospital,Medical Healthcare and Nursing,0,0,0,0
51106248,Pediatric Emergency Medicine (ER) Consultant - KSA,Global Medical Recruiting (GM Recruiting),7/17/2019,Other Business Support Services,Medical Healthcare and Nursing,0,Khobar,0,0
51020451,Consultant - Critical Care (Pediatric),King Faisal Specialist Hospital - 0,6/12/2019,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
50977755,Clinical Nursing Coordinator - Day Surgical OR,King Faisal Specialist Hospital - Madinah,5/23/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
50977867,Staff Nurse - Outpatient Clinic,King Faisal Specialist Hospital - Madinah,5/23/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
50977881,Staff Nurse - Isolation Unit,King Faisal Specialist Hospital - Madinah,5/23/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
50977911,Staff Nurse - Protocol Clinics,King Faisal Specialist Hospital - Madinah,5/23/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
50977914,Staff Nurse - Obstetrics/Gynecology,King Faisal Specialist Hospital - Madinah,5/23/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
50977919,Staff Nurse - Family Medicine,King Faisal Specialist Hospital - Madinah,5/23/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
50873890,Cardiovascular Technologist Non-Invasive,King Faisal Specialist Hospital - Madinah,5/7/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
50910074,Senior Cardiovascular Technologist Non-Invasive,King Faisal Specialist Hospital - Madinah,5/7/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
50892895,Consultant - Pediatric Infectious Disease,King Faisal Specialist Hospital - Madinah,5/3/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
50911064,Consultant - Surgery Breast and Endocrine,King Faisal Specialist Hospital - Madinah,5/3/2019,Medical Hospital,Medical Healthcare and Nursing,0,Medina,0,0
50878231,Senior Consultant - Cardiac Surgery Adult,King Faisal Specialist Hospital - 0,4/13/2020,Medical Hospital,Medical Healthcare and Nursing,0,Riyadh,0,0
50699374,Chairman - Emergency Medicine,King Abdulaziz Medical City - 0,2/8/2020,Medical Hospital,Medical Healthcare and Nursing,0,0,0,0
50686384,NICU Specialist Physician,Global Medical Recruiting (GM Recruiting),2/4/2020,Other Business Support Services,Medical Healthcare and Nursing,0,NaN,0,0
